0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
65.6490 	EXP 	Fixation: autoDraw = True
65.7492 	EXP 	Device response: <KeyPress from None: t=65.61720062501263, value=up, duration=0.11624187498819083>
66.6316 	INFO 	Keyboard events cleared
66.6316 	EXP 	grating: autoDraw = True
66.6480 	EXP 	Fixation: autoDraw = False
66.9081 	DATA 	Keypress: up
66.9150 	EXP 	Device response: <KeyPress from None: t=66.90416058327537, value=up, duration=None>
66.9151 	EXP 	New trial (rep=26, index=0): <Trial 26 (0 in rep 26) data={'thisN': 26, 'thisTrialN': 0, 'thisRepN': 26}>
66.9317 	EXP 	grating: autoDraw = False
66.9317 	EXP 	Fixation: autoDraw = False
66.9317 	EXP 	grating: autoDraw = False
66.9317 	EXP 	grating: ori = np.float64(-1.0)
66.9317 	EXP 	Fixation: autoDraw = True
67.0482 	EXP 	Device response: <KeyPress from None: t=66.90416058327537, value=up, duration=0.13630516675766557>
67.9151 	INFO 	Keyboard events cleared
67.9151 	EXP 	grating: autoDraw = True
67.9316 	EXP 	Fixation: autoDraw = False
68.1652 	EXP 	Device response: <KeyPress from None: t=68.16112812503707, value=up, duration=None>
68.1653 	EXP 	New trial (rep=27, index=0): <Trial 27 (0 in rep 27) data={'thisN': 27, 'thisTrialN': 0, 'thisRepN': 27}>
68.1672 	DATA 	Keypress: up
68.1816 	EXP 	Fixation: autoDraw = False
68.1816 	EXP 	grating: autoDraw = False
68.1816 	EXP 	grating: ori = np.float64(0.0)
68.1816 	EXP 	Fixation: autoDraw = True
68.2990 	EXP 	Device response: <KeyPress from None: t=68.16112812503707, value=up, duration=0.13227141660172492>
69.1651 	INFO 	Keyboard events cleared
69.1650 	EXP 	grating: autoDraw = True
69.1824 	EXP 	Fixation: autoDraw = False
69.4648 	EXP 	grating: autoDraw = False
69.6261 	DATA 	Keypress: up
69.6316 	EXP 	Device response: <KeyPress from None: t=69.62207783327904, value=up, duration=None>
69.6317 	EXP 	New trial (rep=28, index=0): <Trial 28 (0 in rep 28) data={'thisN': 28, 'thisTrialN': 0, 'thisRepN': 28}>
69.6479 	EXP 	Fixation: autoDraw = False
69.6479 	EXP 	grating: autoDraw = False
69.6479 	EXP 	grating: ori = np.float64(0.0)
69.6479 	EXP 	Fixation: autoDraw = True
69.7659 	EXP 	Device response: <KeyPress from None: t=69.62207783327904, value=up, duration=0.13633120839949697>
70.6315 	INFO 	Keyboard events cleared
70.6315 	EXP 	grating: autoDraw = True
70.6479 	EXP 	Fixation: autoDraw = False
70.9278 	DATA 	Keypress: up
70.9314 	EXP 	grating: autoDraw = False
70.9316 	EXP 	Device response: <KeyPress from None: t=70.92406608327292, value=up, duration=None>
70.9316 	EXP 	New trial (rep=29, index=0): <Trial 29 (0 in rep 29) data={'thisN': 29, 'thisTrialN': 0, 'thisRepN': 29}>
70.9487 	EXP 	Fixation: autoDraw = False
70.9487 	EXP 	grating: autoDraw = False
70.9487 	EXP 	grating: ori = np.float64(-2.0)
70.9487 	EXP 	Fixation: autoDraw = True
71.0656 	EXP 	Device response: <KeyPress from None: t=70.92406608327292, value=up, duration=0.1363090417580679>
71.9319 	INFO 	Keyboard events cleared
71.9318 	EXP 	grating: autoDraw = True
71.9491 	EXP 	Fixation: autoDraw = False
72.2319 	EXP 	grating: autoDraw = False
72.2707 	DATA 	Keypress: down
72.2818 	EXP 	Device response: <KeyPress from None: t=72.26704416668508, value=down, duration=None>
72.2819 	EXP 	New trial (rep=30, index=0): <Trial 30 (0 in rep 30) data={'thisN': 30, 'thisTrialN': 0, 'thisRepN': 30}>
72.2980 	EXP 	Fixation: autoDraw = False
72.2980 	EXP 	grating: autoDraw = False
72.2980 	EXP 	grating: ori = np.float64(0.0)
72.2980 	EXP 	Fixation: autoDraw = True
72.4317 	EXP 	Device response: <KeyPress from None: t=72.26704416668508, value=down, duration=0.14830541668925434>
73.2824 	INFO 	Keyboard events cleared
73.2824 	EXP 	grating: autoDraw = True
